"utensil","demographic","usage","percent","group"
"manual_juicer","other","total",100,"race"
"manual_juicer","white","N",659,"race"
"manual_juicer","black","N",107,"race"
"manual_juicer","hispanic","N",149,"race"
"manual_juicer","other","N",84,"race"
"manual_juicer","northeast","frequently",19,"region"
"manual_juicer","midwest","frequently",4,"region"
"manual_juicer","south","frequently",8,"region"
"manual_juicer","west","frequently",10,"region"
"manual_juicer","northeast","sometimes",21,"region"
"manual_juicer","midwest","sometimes",15,"region"
"manual_juicer","south","sometimes",24,"region"
"manual_juicer","west","sometimes",23,"region"
"manual_juicer","northeast","never",15,"region"
"manual_juicer","midwest","never",12,"region"
"manual_juicer","south","never",11,"region"
"manual_juicer","west","never",14,"region"
"manual_juicer","northeast","dont_own",40,"region"
"manual_juicer","midwest","dont_own",63,"region"
"manual_juicer","south","dont_own",53,"region"
"manual_juicer","west","dont_own",48,"region"
"manual_juicer","northeast","dont_know",4,"region"
"manual_juicer","midwest","dont_know",6,"region"
"manual_juicer","south","dont_know",4,"region"
"manual_juicer","west","dont_know",5,"region"
"manual_juicer","northeast","total",99,"region"
"manual_juicer","midwest","total",100,"region"
"manual_juicer","south","total",100,"region"
"manual_juicer","west","total",100,"region"
"manual_juicer","northeast","N",176,"region"
"manual_juicer","midwest","N",222,"region"
"manual_juicer","south","N",366,"region"
"manual_juicer","west","N",235,"region"
"manual_juicer","male","frequently",12,"sex"
"manual_juicer","female","frequently",8,"sex"
"manual_juicer","male","sometimes",21,"sex"
"manual_juicer","female","sometimes",21,"sex"
"manual_juicer","male","never",15,"sex"
"manual_juicer","female","never",11,"sex"
"manual_juicer","male","dont_own",48,"sex"
"manual_juicer","female","dont_own",56,"sex"
"manual_juicer","male","dont_know",4,"sex"
"manual_juicer","female","dont_know",5,"sex"
"manual_juicer","male","total",100,"sex"
"manual_juicer","female","total",101,"sex"
"manual_juicer","male","N",467,"sex"
"manual_juicer","female","N",532,"sex"
"manual_juicer","biden","frequently",15,"vote"
"manual_juicer","trump","frequently",8,"vote"
"manual_juicer","biden","sometimes",24,"vote"
"manual_juicer","trump","sometimes",17,"vote"
"manual_juicer","biden","never",12,"vote"
"manual_juicer","trump","never",16,"vote"
"manual_juicer","biden","dont_own",47,"vote"
"manual_juicer","trump","dont_own",56,"vote"
"manual_juicer","biden","dont_know",2,"vote"
"manual_juicer","trump","dont_know",3,"vote"
"manual_juicer","biden","total",100,"vote"
"manual_juicer","trump","total",100,"vote"
"manual_juicer","biden","N",324,"vote"
"manual_juicer","trump","N",368,"vote"
"measuring_cups","x18_29","frequently",38,"age"
"measuring_cups","x30_44","frequently",56,"age"
"measuring_cups","x45_64","frequently",61,"age"
"measuring_cups","x65_plus","frequently",12,"age"
"measuring_cups","x18_29","sometimes",39,"age"
"measuring_cups","x30_44","sometimes",29,"age"
"measuring_cups","x45_64","sometimes",30,"age"
"measuring_cups","x65_plus","sometimes",25,"age"
"measuring_cups","x18_29","never",11,"age"
"measuring_cups","x30_44","never",7,"age"
"measuring_cups","x45_64","never",4,"age"
"measuring_cups","x65_plus","never",1,"age"
"measuring_cups","x18_29","dont_own",9,"age"
"measuring_cups","x30_44","dont_own",7,"age"
"measuring_cups","x45_64","dont_own",4,"age"
"measuring_cups","x65_plus","dont_own",1,"age"
"measuring_cups","x18_29","dont_know",3,"age"
"measuring_cups","x30_44","dont_know",1,"age"
"measuring_cups","x45_64","dont_know",1,"age"
"measuring_cups","x65_plus","dont_know",0,"age"
"measuring_cups","x18_29","total",100,"age"
"measuring_cups","x30_44","total",100,"age"
"measuring_cups","x45_64","total",100,"age"
"measuring_cups","x65_plus","total",99,"age"
"measuring_cups","x18_29","N",149,"age"
"measuring_cups","x30_44","N",219,"age"
"measuring_cups","x45_64","N",365,"age"
"measuring_cups","x65_plus","N",267,"age"
"measuring_cups","lowinc","frequently",55,"income"
"measuring_cups","midinc","frequently",64,"income"
"measuring_cups","highinc","frequently",590,"income"
"measuring_cups","lowinc","sometimes",33,"income"
"measuring_cups","midinc","sometimes",28,"income"
"measuring_cups","highinc","sometimes",32,"income"
"measuring_cups","lowinc","never",4,"income"
"measuring_cups","midinc","never",4,"income"
"measuring_cups","highinc","never",8,"income"
"measuring_cups","lowinc","dont_own",6,"income"
"measuring_cups","midinc","dont_own",4,"income"
"measuring_cups","highinc","dont_own",1,"income"
"measuring_cups","lowinc","dont_know",2,"income"
"measuring_cups","midinc","dont_know",0,"income"
"measuring_cups","highinc","dont_know",0,"income"
"measuring_cups","lowinc","total",100,"income"
"measuring_cups","midinc","total",100,"income"
"measuring_cups","highinc","total",100,"income"
"measuring_cups","lowinc","N",407,"income"
"measuring_cups","midinc","N",276,"income"
"measuring_cups","highinc","N",213,"income"
"measuring_cups","total","frequently",57,"none"
"measuring_cups","total","sometimes",30,"none"
"measuring_cups","total","never",6,"none"
"measuring_cups","total","dont_own",5,"none"
"measuring_cups","total","dont_know",1,"none"
"measuring_cups","total","total",99,"none"
"measuring_cups","total","N",1000,"none"
"measuring_cups","dem","frequently",53,"party"
"measuring_cups","ind","frequently",54,"party"
"measuring_cups","rep","frequently",66,"party"
"measuring_cups","dem","sometimes",32,"party"
"measuring_cups","ind","sometimes",31,"party"
"measuring_cups","rep","sometimes",27,"party"
"measuring_cups","dem","never",8,"party"
"measuring_cups","ind","never",4,"party"
"measuring_cups","rep","never",4,"party"
"measuring_cups","dem","dont_own",5,"party"
"measuring_cups","ind","dont_own",7,"party"
"measuring_cups","rep","dont_own",2,"party"
"measuring_cups","dem","dont_know",1,"party"
"measuring_cups","ind","dont_know",3,"party"
"measuring_cups","rep","dont_know",1,"party"
"measuring_cups","dem","total",99,"party"
"measuring_cups","ind","total",99,"party"
"measuring_cups","rep","total",100,"party"
"measuring_cups","dem","N",348,"party"
"measuring_cups","ind","N",367,"party"
"measuring_cups","rep","N",285,"party"
"measuring_cups","white","frequently",61,"race"
"measuring_cups","black","frequently",43,"race"
"measuring_cups","hispanic","frequently",57,"race"
"measuring_cups","other","frequently",53,"race"
"measuring_cups","white","sometimes",30,"race"
"measuring_cups","black","sometimes",29,"race"
"measuring_cups","hispanic","sometimes",31,"race"
"measuring_cups","other","sometimes",34,"race"
"measuring_cups","white","never",4,"race"
"measuring_cups","black","never",11,"race"
"measuring_cups","hispanic","never",6,"race"
"measuring_cups","other","never",10,"race"
"measuring_cups","white","dont_own",3,"race"
"measuring_cups","black","dont_own",14,"race"
"measuring_cups","hispanic","dont_own",5,"race"
"measuring_cups","other","dont_own",3,"race"
"measuring_cups","white","dont_know",1,"race"
"measuring_cups","black","dont_know",3,"race"
"measuring_cups","hispanic","dont_know",0,"race"
"measuring_cups","other","dont_know",0,"race"
"measuring_cups","white","total",99,"race"
"measuring_cups","black","total",100,"race"
"measuring_cups","hispanic","total",99,"race"
"measuring_cups","other","total",100,"race"
"measuring_cups","white","N",660,"race"
"measuring_cups","black","N",107,"race"
"measuring_cups","hispanic","N",149,"race"
"measuring_cups","other","N",84,"race"
"measuring_cups","northeast","frequently",50,"region"
"measuring_cups","midwest","frequently",60,"region"
"measuring_cups","south","frequently",56,"region"
"measuring_cups","west","frequently",64,"region"
"measuring_cups","northeast","sometimes",37,"region"
"measuring_cups","midwest","sometimes",30,"region"
"measuring_cups","south","sometimes",30,"region"
"measuring_cups","west","sometimes",26,"region"
"measuring_cups","northeast","never",6,"region"
"measuring_cups","midwest","never",5,"region"
"measuring_cups","south","never",6,"region"
"measuring_cups","west","never",6,"region"
"measuring_cups","northeast","dont_own",6,"region"
"measuring_cups","midwest","dont_own",6,"region"
"measuring_cups","south","dont_own",6,"region"
"measuring_cups","west","dont_own",3,"region"
"measuring_cups","northeast","dont_know",2,"region"
"measuring_cups","midwest","dont_know",0,"region"
"measuring_cups","south","dont_know",3,"region"
"measuring_cups","west","dont_know",0,"region"
"measuring_cups","northeast","total",101,"region"
"measuring_cups","midwest","total",101,"region"
"measuring_cups","south","total",101,"region"
"measuring_cups","west","total",99,"region"
"measuring_cups","northeast","N",176,"region"
"measuring_cups","midwest","N",222,"region"
"measuring_cups","south","N",367,"region"
"measuring_cups","west","N",235,"region"
"measuring_cups","male","frequently",50,"sex"
"measuring_cups","female","frequently",65,"sex"
"measuring_cups","male","sometimes",34,"sex"
"measuring_cups","female","sometimes",28,"sex"
"measuring_cups","male","never",9,"sex"
"measuring_cups","female","never",2,"sex"
"measuring_cups","male","dont_own",6,"sex"
"measuring_cups","female","dont_own",4,"sex"
"measuring_cups","male","dont_know",1,"sex"
"measuring_cups","female","dont_know",2,"sex"
"measuring_cups","male","total",100,"sex"
"measuring_cups","female","total",101,"sex"
"measuring_cups","male","N",467,"sex"
"measuring_cups","female","N",533,"sex"
"measuring_cups","biden","frequently",57,"vote"
"measuring_cups","trump","frequently",66,"vote"
"measuring_cups","biden","sometimes",32,"vote"
"measuring_cups","trump","sometimes",27,"vote"
"measuring_cups","biden","never",5,"vote"
"measuring_cups","trump","never",4,"vote"
"measuring_cups","biden","dont_own",4,"vote"
"measuring_cups","trump","dont_own",2,"vote"
"measuring_cups","biden","dont_know",0,"vote"
"measuring_cups","trump","dont_know",1,"vote"
"measuring_cups","biden","total",98,"vote"
"measuring_cups","trump","total",100,"vote"
"measuring_cups","biden","N",324,"vote"
"measuring_cups","trump","N",369,"vote"
"measuring_spoons","x18_29","frequently",35,"age"
"measuring_spoons","x30_44","frequently",52,"age"
"measuring_spoons","x45_64","frequently",54,"age"
"measuring_spoons","x65_plus","frequently",62,"age"
"measuring_spoons","x18_29","sometimes",34,"age"
"measuring_spoons","x30_44","sometimes",30,"age"
"measuring_spoons","x45_64","sometimes",35,"age"
"measuring_spoons","x65_plus","sometimes",31,"age"
"measuring_spoons","x18_29","never",12,"age"
"measuring_spoons","x30_44","never",8,"age"
"measuring_spoons","x45_64","never",4,"age"
"measuring_spoons","x65_plus","never",2,"age"
"measuring_spoons","x18_29","dont_own",15,"age"
"measuring_spoons","x30_44","dont_own",8,"age"
"measuring_spoons","x45_64","dont_own",6,"age"
"measuring_spoons","x65_plus","dont_own",4,"age"
"measuring_spoons","x18_29","dont_know",5,"age"
"measuring_spoons","x30_44","dont_know",3,"age"
"measuring_spoons","x45_64","dont_know",1,"age"
"measuring_spoons","x65_plus","dont_know",0,"age"
"measuring_spoons","x18_29","total",101,"age"
"measuring_spoons","x30_44","total",101,"age"
"measuring_spoons","x45_64","total",100,"age"
"measuring_spoons","x65_plus","total",99,"age"
"measuring_spoons","x18_29","N",149,"age"
"measuring_spoons","x30_44","N",218,"age"
"measuring_spoons","x45_64","N",363,"age"
"measuring_spoons","x65_plus","N",267,"age"
"measuring_spoons","lowinc","frequently",43,"income"
"measuring_spoons","midinc","frequently",59,"income"
"measuring_spoons","highinc","frequently",65,"income"
"measuring_spoons","lowinc","sometimes",38,"income"
"measuring_spoons","midinc","sometimes",32,"income"
"measuring_spoons","highinc","sometimes",27,"income"
"measuring_spoons","lowinc","never",6,"income"
"measuring_spoons","midinc","never",5,"income"
"measuring_spoons","highinc","never",4,"income"
"measuring_spoons","lowinc","dont_own",10,"income"
"measuring_spoons","midinc","dont_own",4,"income"
"measuring_spoons","highinc","dont_own",4,"income"
"measuring_spoons","lowinc","dont_know",3,"income"
"measuring_spoons","midinc","dont_know",0,"income"
"measuring_spoons","highinc","dont_know",0,"income"
"measuring_spoons","lowinc","total",100,"income"
"measuring_spoons","midinc","total",100,"income"
"measuring_spoons","highinc","total",100,"income"
"measuring_spoons","lowinc","N",405,"income"
"measuring_spoons","midinc","N",276,"income"
"measuring_spoons","highinc","N",213,"income"
"measuring_spoons","total","frequently",51,"none"
"measuring_spoons","total","sometimes",33,"none"
"measuring_spoons","total","never",6,"none"
"measuring_spoons","total","dont_own",8,"none"
"measuring_spoons","total","dont_know",2,"none"
"measuring_spoons","total","total",100,"none"
"measuring_spoons","total","N",997,"none"
"measuring_spoons","dem","frequently",48,"party"
"measuring_spoons","ind","frequently",46,"party"
"measuring_spoons","rep","frequently",61,"party"
"measuring_spoons","dem","sometimes",32,"party"
"measuring_spoons","ind","sometimes",37,"party"
"measuring_spoons","rep","sometimes",28,"party"
"measuring_spoons","dem","never",6,"party"
"measuring_spoons","ind","never",7,"party"
"measuring_spoons","rep","never",5,"party"
"measuring_spoons","dem","dont_own",11,"party"
"measuring_spoons","ind","dont_own",8,"party"
"measuring_spoons","rep","dont_own",5,"party"
"measuring_spoons","dem","dont_know",3,"party"
"measuring_spoons","ind","dont_know",3,"party"
"measuring_spoons","rep","dont_know",1,"party"
"measuring_spoons","dem","total",100,"party"
"measuring_spoons","ind","total",101,"party"
"measuring_spoons","rep","total",100,"party"
"measuring_spoons","dem","N",348,"party"
"measuring_spoons","ind","N",364,"party"
"measuring_spoons","rep","N",285,"party"
"measuring_spoons","white","frequently",56,"race"
"measuring_spoons","black","frequently",35,"race"
"measuring_spoons","hispanic","frequently",45,"race"
"measuring_spoons","other","frequently",50,"race"
"measuring_spoons","white","sometimes",32,"race"
"measuring_spoons","black","sometimes",35,"race"
"measuring_spoons","hispanic","sometimes",36,"race"
"measuring_spoons","other","sometimes",27,"race"
"measuring_spoons","white","never",4,"race"
"measuring_spoons","black","never",13,"race"
"measuring_spoons","hispanic","never",7,"race"
"measuring_spoons","other","never",11,"race"
"measuring_spoons","white","dont_own",6,"race"
"measuring_spoons","black","dont_own",14,"race"
"measuring_spoons","hispanic","dont_own",10,"race"
"measuring_spoons","other","dont_own",5,"race"
"measuring_spoons","white","dont_know",2,"race"
"measuring_spoons","black","dont_know",3,"race"
"measuring_spoons","hispanic","dont_know",2,"race"
"measuring_spoons","other","dont_know",7,"race"
"measuring_spoons","white","total",100,"race"
"measuring_spoons","black","total",100,"race"
"measuring_spoons","hispanic","total",100,"race"
"measuring_spoons","other","total",100,"race"
"measuring_spoons","white","N",657,"race"
"measuring_spoons","black","N",107,"race"
"measuring_spoons","hispanic","N",149,"race"
"measuring_spoons","other","N",84,"race"
"measuring_spoons","northeast","frequently",45,"region"
"measuring_spoons","midwest","frequently",50,"region"
"measuring_spoons","south","frequently",54,"region"
"measuring_spoons","west","frequently",52,"region"
"measuring_spoons","northeast","sometimes",39,"region"
"measuring_spoons","midwest","sometimes",35,"region"
"measuring_spoons","south","sometimes",27,"region"
"measuring_spoons","west","sometimes",34,"region"
"measuring_spoons","northeast","never",8,"region"
"measuring_spoons","midwest","never",6,"region"
"measuring_spoons","south","never",6,"region"
"measuring_spoons","west","never",6,"region"
"measuring_spoons","northeast","dont_own",5,"region"
"measuring_spoons","midwest","dont_own",9,"region"
"measuring_spoons","south","dont_own",9,"region"
"measuring_spoons","west","dont_own",6,"region"
"measuring_spoons","northeast","dont_know",2,"region"
"measuring_spoons","midwest","dont_know",1,"region"
"measuring_spoons","south","dont_know",3,"region"
"measuring_spoons","west","dont_know",2,"region"
"measuring_spoons","northeast","total",99,"region"
"measuring_spoons","midwest","total",101,"region"
"measuring_spoons","south","total",99,"region"
"measuring_spoons","west","total",100,"region"
"measuring_spoons","northeast","N",175,"region"
"measuring_spoons","midwest","N",222,"region"
"measuring_spoons","south","N",365,"region"
"measuring_spoons","west","N",235,"region"
"measuring_spoons","male","frequently",41,"sex"
"measuring_spoons","female","frequently",60,"sex"
"measuring_spoons","male","sometimes",37,"sex"
"measuring_spoons","female","sometimes",28,"sex"
"measuring_spoons","male","never",10,"sex"
"measuring_spoons","female","never",2,"sex"
"measuring_spoons","male","dont_own",9,"sex"
"measuring_spoons","female","dont_own",7,"sex"
"measuring_spoons","male","dont_know",2,"sex"
"measuring_spoons","female","dont_know",2,"sex"
"measuring_spoons","male","total",99,"sex"
"measuring_spoons","female","total",99,"sex"
"measuring_spoons","male","N",465,"sex"
"measuring_spoons","female","N",532,"sex"
"measuring_spoons","biden","frequently",55,"vote"
"measuring_spoons","trump","frequently",57,"vote"
"measuring_spoons","biden","sometimes",33,"vote"
"measuring_spoons","trump","sometimes",34,"vote"
"measuring_spoons","biden","never",4,"vote"
"measuring_spoons","trump","never",6,"vote"
"measuring_spoons","biden","dont_own",7,"vote"
"measuring_spoons","trump","dont_own",2,"vote"
"measuring_spoons","biden","dont_know",1,"vote"
"measuring_spoons","trump","dont_know",1,"vote"
"measuring_spoons","biden","total",100,"vote"
"measuring_spoons","trump","total",100,"vote"
"measuring_spoons","biden","N",324,"vote"
"measuring_spoons","trump","N",366,"vote"
"peeler","x18_29","frequently",25,"age"
"peeler","x30_44","frequently",36,"age"
"peeler","x45_64","frequently",29,"age"
"peeler","x65_plus","frequently",44,"age"
"peeler","x18_29","sometimes",39,"age"
"peeler","x30_44","sometimes",32,"age"
"peeler","x45_64","sometimes",42,"age"
"peeler","x65_plus","sometimes",36,"age"
"peeler","x18_29","never",16,"age"
"peeler","x30_44","never",10,"age"
"peeler","x45_64","never",12,"age"
"peeler","x65_plus","never",8,"age"
"peeler","x18_29","dont_own",17,"age"
"peeler","x30_44","dont_own",18,"age"
"peeler","x45_64","dont_own",15,"age"
"peeler","x65_plus","dont_own",12,"age"
"peeler","x18_29","dont_know",4,"age"
"peeler","x30_44","dont_know",4,"age"
"peeler","x45_64","dont_know",2,"age"
"peeler","x65_plus","dont_know",1,"age"
"peeler","x18_29","total",101,"age"
"peeler","x30_44","total",100,"age"
"peeler","x45_64","total",100,"age"
"peeler","x65_plus","total",101,"age"
"peeler","x18_29","N",149,"age"
"peeler","x30_44","N",219,"age"
"peeler","x45_64","N",365,"age"
"peeler","x65_plus","N",266,"age"
"peeler","lowinc","frequently",27,"income"
"peeler","midinc","frequently",40,"income"
"peeler","highinc","frequently",41,"income"
"peeler","lowinc","sometimes",37,"income"
"peeler","midinc","sometimes",40,"income"
"peeler","highinc","sometimes",38,"income"
"peeler","lowinc","never",12,"income"
"peeler","midinc","never",8,"income"
"peeler","highinc","never",13,"income"
"peeler","lowinc","dont_own",21,"income"
"peeler","midinc","dont_own",10,"income"
"peeler","highinc","dont_own",7,"income"
"peeler","lowinc","dont_know",3,"income"
"peeler","midinc","dont_know",2,"income"
"peeler","highinc","dont_know",2,"income"
"peeler","lowinc","total",100,"income"
"peeler","midinc","total",100,"income"
"peeler","highinc","total",101,"income"
"peeler","lowinc","N",406,"income"
"peeler","midinc","N",276,"income"
"peeler","highinc","N",213,"income"
"peeler","total","frequently",33,"none"
"peeler","total","sometimes",37,"none"
"peeler","total","never",11,"none"
"peeler","total","dont_own",16,"none"
"peeler","total","dont_know",3,"none"
"peeler","total","total",100,"none"
"peeler","total","N",999,"none"
"peeler","dem","frequently",37,"party"
"peeler","ind","frequently",26,"party"
"peeler","rep","frequently",38,"party"
"peeler","dem","sometimes",33,"party"
"peeler","ind","sometimes",41,"party"
"peeler","rep","sometimes",38,"party"
"peeler","dem","never",13,"party"
"peeler","ind","never",12,"party"
"peeler","rep","never",8,"party"
"peeler","dem","dont_own",15,"party"
"peeler","ind","dont_own",17,"party"
"peeler","rep","dont_own",14,"party"
"peeler","dem","dont_know",2,"party"
"peeler","ind","dont_know",4,"party"
"peeler","rep","dont_know",2,"party"
"peeler","dem","total",100,"party"
"peeler","ind","total",100,"party"
"peeler","rep","total",100,"party"
"peeler","dem","N",348,"party"
"peeler","ind","N",367,"party"
"peeler","rep","N",284,"party"
"peeler","white","frequently",35,"race"
"peeler","black","frequently",20,"race"
"peeler","hispanic","frequently",37,"race"
"peeler","other","frequently",34,"race"
"peeler","white","sometimes",39,"race"
"peeler","black","sometimes",29,"race"
"peeler","hispanic","sometimes",36,"race"
"peeler","other","sometimes",43,"race"
"peeler","white","never",11,"race"
"peeler","black","never",15,"race"
"peeler","hispanic","never",9,"race"
"peeler","other","never",12,"race"
"peeler","white","dont_own",14,"race"
"peeler","black","dont_own",32,"race"
"peeler","hispanic","dont_own",14,"race"
"peeler","other","dont_own",6,"race"
"peeler","white","dont_know",2,"race"
"peeler","black","dont_know",4,"race"
"peeler","hispanic","dont_know",4,"race"
"peeler","other","dont_know",5,"race"
"peeler","white","total",101,"race"
"peeler","black","total",100,"race"
"peeler","hispanic","total",100,"race"
"peeler","other","total",100,"race"
"peeler","white","N",659,"race"
"peeler","black","N",107,"race"
"peeler","hispanic","N",149,"race"
"peeler","other","N",84,"race"
"peeler","northeast","frequently",42,"region"
"peeler","midwest","frequently",29,"region"
"peeler","south","frequently",29,"region"
"peeler","west","frequently",37,"region"
"peeler","northeast","sometimes",35,"region"
"peeler","midwest","sometimes",38,"region"
"peeler","south","sometimes",38,"region"
"peeler","west","sometimes",37,"region"
"peeler","northeast","never",9,"region"
"peeler","midwest","never",15,"region"
"peeler","south","never",11,"region"
"peeler","west","never",10,"region"
"peeler","northeast","dont_own",10,"region"
"peeler","midwest","dont_own",17,"region"
"peeler","south","dont_own",18,"region"
"peeler","west","dont_own",14,"region"
"peeler","northeast","dont_know",4,"region"
"peeler","midwest","dont_know",1,"region"
"peeler","south","dont_know",3,"region"
"peeler","west","dont_know",1,"region"
"peeler","northeast","total",100,"region"
"peeler","midwest","total",100,"region"
"peeler","south","total",99,"region"
"peeler","west","total",99,"region"
"peeler","northeast","N",176,"region"
"peeler","midwest","N",222,"region"
"peeler","south","N",367,"region"
"peeler","west","N",234,"region"
"peeler","male","frequently",27,"sex"
"peeler","female","frequently",39,"sex"
"peeler","male","sometimes",38,"sex"
"peeler","female","sometimes",37,"sex"
"peeler","male","never",15,"sex"
"peeler","female","never",8,"sex"
"peeler","male","dont_own",18,"sex"
"peeler","female","dont_own",14,"sex"
"peeler","male","dont_know",3,"sex"
"peeler","female","dont_know",3,"sex"
"peeler","male","total",101,"sex"
"peeler","female","total",101,"sex"
"peeler","male","N",466,"sex"
"peeler","female","N",533,"sex"
"peeler","biden","frequently",41,"vote"
"peeler","trump","frequently",34,"vote"
"peeler","biden","sometimes",33,"vote"
"peeler","trump","sometimes",43,"vote"
"peeler","biden","never",10,"vote"
"peeler","trump","never",11,"vote"
"peeler","biden","dont_own",13,"vote"
"peeler","trump","dont_own",11,"vote"
"peeler","biden","dont_know",2,"vote"
"peeler","trump","dont_know",1,"vote"
"peeler","biden","total",99,"vote"
"peeler","trump","total",100,"vote"
"peeler","biden","N",324,"vote"
"peeler","trump","N",369,"vote"
"potato_masher","x18_29","frequently",21,"age"
"potato_masher","x30_44","frequently",24,"age"
"potato_masher","x45_64","frequently",20,"age"
"potato_masher","x65_plus","frequently",17,"age"
"potato_masher","x18_29","sometimes",38,"age"
"potato_masher","x30_44","sometimes",32,"age"
"potato_masher","x45_64","sometimes",38,"age"
"potato_masher","x65_plus","sometimes",41,"age"
"potato_masher","x18_29","never",9,"age"
"potato_masher","x30_44","never",11,"age"
"potato_masher","x45_64","never",10,"age"
"potato_masher","x65_plus","never",17,"age"
"potato_masher","x18_29","dont_own",28,"age"
"potato_masher","x30_44","dont_own",28,"age"
"potato_masher","x45_64","dont_own",30,"age"
"potato_masher","x65_plus","dont_own",23,"age"
"potato_masher","x18_29","dont_know",4,"age"
"potato_masher","x30_44","dont_know",4,"age"
"potato_masher","x45_64","dont_know",3,"age"
"potato_masher","x65_plus","dont_know",2,"age"
"potato_masher","x18_29","total",100,"age"
"potato_masher","x30_44","total",99,"age"
"potato_masher","x45_64","total",101,"age"
"potato_masher","x65_plus","total",100,"age"
"potato_masher","x18_29","N",149,"age"
"potato_masher","x30_44","N",219,"age"
"potato_masher","x45_64","N",365,"age"
"potato_masher","x65_plus","N",265,"age"
"potato_masher","lowinc","frequently",18,"income"
"potato_masher","midinc","frequently",21,"income"
"potato_masher","highinc","frequently",25,"income"
"potato_masher","lowinc","sometimes",34,"income"
"potato_masher","midinc","sometimes",40,"income"
"potato_masher","highinc","sometimes",44,"income"
"potato_masher","lowinc","never",12,"income"
"potato_masher","midinc","never",11,"income"
"potato_masher","highinc","never",10,"income"
"potato_masher","lowinc","dont_own",33,"income"
"potato_masher","midinc","dont_own",24,"income"
"potato_masher","highinc","dont_own",20,"income"
"potato_masher","lowinc","dont_know",3,"income"
"potato_masher","midinc","dont_know",3,"income"
"potato_masher","highinc","dont_know",2,"income"
"potato_masher","lowinc","total",100,"income"
"potato_masher","midinc","total",99,"income"
"potato_masher","highinc","total",101,"income"
"potato_masher","lowinc","N",406,"income"
"potato_masher","midinc","N",276,"income"
"potato_masher","highinc","N",212,"income"
"potato_masher","total","frequently",21,"none"
"potato_masher","total","sometimes",37,"none"
"potato_masher","total","never",12,"none"
"potato_masher","total","dont_own",28,"none"
"potato_masher","total","dont_know",3,"none"
"potato_masher","total","total",101,"none"
"potato_masher","total","N",998,"none"
"potato_masher","dem","frequently",25,"party"
"potato_masher","ind","frequently",15,"party"
"potato_masher","rep","frequently",23,"party"
"potato_masher","dem","sometimes",39,"party"
"potato_masher","ind","sometimes",35,"party"
"potato_masher","rep","sometimes",39,"party"
"potato_masher","dem","never",11,"party"
"potato_masher","ind","never",14,"party"
"potato_masher","rep","never",10,"party"
"potato_masher","dem","dont_own",23,"party"
"potato_masher","ind","dont_own",32,"party"
"potato_masher","rep","dont_own",28,"party"
"potato_masher","dem","dont_know",3,"party"
"potato_masher","ind","dont_know",4,"party"
"potato_masher","rep","dont_know",1,"party"
"potato_masher","dem","total",101,"party"
"potato_masher","ind","total",100,"party"
"potato_masher","rep","total",101,"party"
"potato_masher","dem","N",347,"party"
"potato_masher","ind","N",366,"party"
"potato_masher","rep","N",285,"party"
"potato_masher","white","frequently",19,"race"
"potato_masher","black","frequently",24,"race"
"potato_masher","hispanic","frequently",27,"race"
"potato_masher","other","frequently",13,"race"
"potato_masher","white","sometimes",41,"race"
"potato_masher","black","sometimes",23,"race"
"potato_masher","hispanic","sometimes",36,"race"
"potato_masher","other","sometimes",32,"race"
"potato_masher","white","never",12,"race"
"potato_masher","black","never",11,"race"
"potato_masher","hispanic","never",9,"race"
"potato_masher","other","never",13,"race"
"potato_masher","white","dont_own",25,"race"
"potato_masher","black","dont_own",35,"race"
"potato_masher","hispanic","dont_own",26,"race"
"potato_masher","other","dont_own",38,"race"
"potato_masher","white","dont_know",3,"race"
"potato_masher","black","dont_know",7,"race"
"potato_masher","hispanic","dont_know",1,"race"
"potato_masher","other","dont_know",4,"race"
"potato_masher","white","total",100,"race"
"potato_masher","black","total",100,"race"
"potato_masher","hispanic","total",99,"race"
"potato_masher","other","total",100,"race"
"potato_masher","white","N",658,"race"
"potato_masher","black","N",107,"race"
"potato_masher","hispanic","N",149,"race"
"potato_masher","other","N",84,"race"
"potato_masher","northeast","frequently",34,"region"
"potato_masher","midwest","frequently",16,"region"
"potato_masher","south","frequently",18,"region"
"potato_masher","west","frequently",19,"region"
"potato_masher","northeast","sometimes",27,"region"
"potato_masher","midwest","sometimes",36,"region"
"potato_masher","south","sometimes",40,"region"
"potato_masher","west","sometimes",42,"region"
"potato_masher","northeast","never",12,"region"
"potato_masher","midwest","never",14,"region"
"potato_masher","south","never",12,"region"
"potato_masher","west","never",8,"region"
"potato_masher","northeast","dont_own",24,"region"
"potato_masher","midwest","dont_own",32,"region"
"potato_masher","south","dont_own",27,"region"
"potato_masher","west","dont_own",28,"region"
"potato_masher","northeast","dont_know",4,"region"
"potato_masher","midwest","dont_know",2,"region"
"potato_masher","south","dont_know",3,"region"
"potato_masher","west","dont_know",3,"region"
"potato_masher","northeast","total",101,"region"
"potato_masher","midwest","total",100,"region"
"potato_masher","south","total",100,"region"
"potato_masher","west","total",100,"region"
"potato_masher","northeast","N",176,"region"
"potato_masher","midwest","N",222,"region"
"potato_masher","south","N",365,"region"
"potato_masher","west","N",235,"region"
"potato_masher","male","frequently",20,"sex"
"potato_masher","female","frequently",22,"sex"
"potato_masher","male","sometimes",38,"sex"
"potato_masher","female","sometimes",37,"sex"
"potato_masher","male","never",12,"sex"
"potato_masher","female","never",11,"sex"
"potato_masher","male","dont_own",27,"sex"
